rating,review
__label__3 ,Nogle gange er de billigst  andre gange kan man finde produkterne billigere andre steder. Det tager ofte lang tid for dem at levere varerne og det er umuligt at komme i kontakt med dem.De sletter nogle gange ordre  så man er ikke sikker på om man får dine varer. F.eks.i travle perioder såsom BlackFriday. De har lige haft tøj til meget lave priser  men dette var åbenbart en fejl og derfor sletter de ordren. Ingen forklaring  ingen undskyldning  bare en sletning af ordren...
__label__2 ,Jeg har altid været glad for at handle her men det gå lidt ned af bakken for dem  pt.  denne gang trak de uden at have afsendt min pakke  først da jeg Kontakter dem sket der noget  nu er den enlige kommet og så mangler der en vare i pakken  men på papiret  der er med  skulle den være  noget øv i
__label__1 ,Jeg bestilte noget Adidas tøj den 11. April  hvorefter jeg fik en ordrebekræftelse. Efterfølgende kan jeg nu konstatere at Zalando har annulleret min ordre UDEN at give mig besked eller yde kompensation.VIRKELIG RINGE!!!Køber aldrig derfra igen!!!!
__label__1 ,Jeg har den 11.04.20 lagt en ordre på noget Adidas tøj på tilbud. Jeg modtager med det samme en ordrebekræftelse  så jeg tænker der er helt styr på det. I dag kommer der så en besked med  at alle de langærmede zip trøjer  nogle af badeshorts'ene og bukser jeg har bestilt  30 dele ialt  er annulleret. Det er første gang jeg køber her og det giver ikke lyst til mere. Dårlig stil!
__label__1 ,Rigtig dårlig oplevelse. Har før næsten kun haft gode oplevelser og deres kundeservice. Men har den 11.04.20 lagt en ordre på noget Adidas tøj på tilbud. Jeg modtager ordrebekræftelse og går ud fra orden så småt er på vej  men da jeg nogle dage efter vil ind og give karakter for en vare i ældre ordre  så står ordren pludselig som annulleret. Og jeg har intet hørt fra zalando. Øv  hvor er jeg skuffet!Efter jeg skrev til dem  fik jeg blot at vide der var sket en fejl. Ingen kompensation tilbudt.
__label__1 ,Værste service Zalando.dk har ydet. Jeg ser at der er nogle få adidas produkter sommer sat ned. Det er måske en brøkdel af hvad de har til salg. Jeg tænker det er varer som de vil sælge ud så jeg bestiller tøj til konen  børnene og mig selv. Jeg får ret hurtigt en ordrebekræftelse og fortæller familien jeg har købt lidt tøj til alle. De bliver glade og nu 3 dage efter finder jeg ud af at ordren er annulleret !! Og dette ved en tilfældighed. Jeg har på ingen måde fået besked herom af zalando. Ret komisk de hurtigt sender ordrebekræftelse men ikke kontakter en ved annullering. Jeg kontakter kundeservice og de kan ikke gøre andet end beklage. Der er i hvert fald en familie på 5 som ikke køber tøj igennem zalando.dk igen. Mega dårligt behandlet vil jeg så sige.
__label__1 ,Havde bestilt på Deres hjemme side med levering i mit sommerhus da jeg havde noget jeg skulle arbejde på i weekenden og så sendes det alligevel til firmaadresse. Så nu skal jeg køre 300 km for at få min varer.6/3/22I jeres bestilling skal man trykke annullere ved anden levering adresse og der er har jeg trykket levering adresse ind. Så jeg tror i har fejl i jeres bestilling process.
__label__5 ,Opdateret fra 1 stjerne.Jeg må tilkendegive at selvom der var en fejl i betalingssystemet  så varen blev købt 3 gange  har Proshop ageret kompetente og imødekommende til at behandle sagen hurtigt og problemfrit.Fin virksomhed.
__label__5 ,Som ALTID  hurtig og korrekt levering :-)
__label__5 ,alt i alt en rigtig god oplevelse!! har handlet her flere gange! de er top professionel og rigtig service minded  så rigtig mange tak for det god kvalitet fine vare
__label__5 ,Lagervare  på et tidspunkt hvor der var udsolgt og lang leveringstid i de andre butikker
__label__5 ,Mega hurtig levering  bestilte lørdag eftermiddag og det lå til afhentning om søndagen.
__label__5 ,Har kun positive ting at sige om proshop.Der har aldrig været det mindste problem  og selv ved fortrydelsesret gør de det ikke svært ligesom andre webshops gør.. Alt spillet bare 100% og det er helt klart mit favorit sted at handle online!Betaler også gerne lidt mere for min mit produkt  istedet for at altid vælge det billigeste sted. Fordi hos Proshop ved jeg bare alt spiller! Har ihvertfald ikke oplevet andet :D
__label__5 ,Proshop burde have 10 stjerner for deres hurtighed og gode service.Jeg har haft et par reklamationer - den ene var et fejlkøb (min fejl) den anden et kamera der ikke virkede  men de er lynhurtige til at vende tilbage  returnere pengene eller sende nye ting.TUSIND TAK - jeg er fast kunde fremover.
__label__5 ,Jeg har gennem flere år bestilt de fleste af mine dimser  dutter og andet godt her  og jeg får altid det jeg skal bruge. Det er nemt og hurtigt når du ved  hvad du skal have.Jeg har altid hentet mine ting i Århus  så ved ikke hvordan det er at få tingene sendt  men det finder jeg nok snart ud af.Jeg kommer helt sikkert til at handle her igen.
__label__5 ,Altid en fornøjelse at handle hos Proshop. Jeg har typisk fået mine varer den næste dag. Det er der ikke mange der kan leve op til.
__label__5 ,Bestilte varen til en god pris   2 dage efter havde jeg pakken super godt tilfreds.
__label__5 ,Bestilte igår kl 20  ankommet kl 12 dagen efter. Super hurtig levering.
__label__5 ,Nem bestilling hurtig levering og er tilfreds
__label__5 ,Som sædvanlig UFB
__label__5 ,Fantastisk virksomhed. Har aldrig oplevet så hurtig levering! Bestilte 3 varer kl. 21 og kl. 2 om natten var pakken allerede klar til udbringning og havde den om morgenen. Alt i bedste stand og kun 5 stjerner herfra :-)
__label__5 ,Hurtig og nemt at bestille. Kort leveringstid.Fuldt tilfreds med min nye håndmixer.
__label__5 ,Perfekte og lynende hurtige. Som altid.
__label__5 ,det var nemt at afgive ordre og hente
__label__1 ,Reklamation.Jeg sender en 5 måneder gammel mobiltelefon ind til reklamation  fordi der er noget der galt med skærmen.Proshops svar var : Vores serviceværksted har fejlsøgt samt inspiceret dit produkt. På baggrund heraf har de konstateret  at det har været udsat for fysisk overlast. Følgende tilbud omfatter udskiftning af display.Da jeg får telefonen retur  kan jeg konstaterer at skærmen er gået op i limningen  men ingen spor efterfysisk overlast.Meget skuffende behandling fra Proshops side.Hold jer langt væk !!!!!!!!!!!!
__label__5 ,Meget hurtig levering  hvilket er super flot og god service.Jeg har brugt proshop nogle gange nu og det er super nemt og hurtigt og billigst!
__label__5 ,Overskuelig hjemmeside og lynhurtig levering
__label__5 ,Bestilte onsdag og modtog pakken torsdag. Super hurtig og varen var som beskrevet og tilfredstillende
__label__5 ,Jeg har handlet med Proshop i mange år. jeg har aldrig haft noget at klage over. Fantastisk service  hurtig levering  Selv når noget går galt er de der. Jeg kan kun anbefale dem  selvom jeg måske kunne finde varen et par kroner billigere et andet sted. Hilsen Jann
__label__1 ,Har ventet på min pakke i 22 dage  og betalt ekstra for levring til døren. Pakken er ikke blevet leveret med døren og kan ikke tracke den…
__label__5 ,Jeg har købt meget hos dem  men fik for nylig brug for min returret for første gang.Selvom man sidder med en lidt træls fornemmelse inden  så var det en fantastisk  hurtigt og professionel oplevelse  hvor jeg havde mine penge retur hurtigt.Så 5 stjerner herfra og vil helt sikkert handle hos dem igen.
__label__5 ,Ventetiden er Lang..!!Jeg bestilte en lampe den 16.02.22 og i dag er det den 28.02.22 og jeg får en trustpilot e-mail  men jeg har stadig ikke modtaget min ordre.. Lidt svært at bedømme en vare man ikke har fået  på trods af der bliver lovet dag til dag levering…!!Opdatering..!!!Søren fra proshop kontaktede mig allerede dagen efter min anmeldelse og var super flink og hjælpsom..!! Allerede et par timer efter han havde eftersøgt pakken  stod PostNord foran min dør med lampen.. Fantastisk.. Og en stor undskyldning fra PostNord manden - selvom det ikke var han skyld.. Lampen er Så fin og jeg er ikke nervøs for at handle hos proshop igen  men næste gang kontakter jeg dem  hvis varen ikke kommer rettidig :-)
__label__1 ,Ordre nummer: 50466382Varen er bestilt 15/12. 29/12 bliver leveringen udskudt til 1/2.28/2 bliver ordren sendt.Jeg er selvfølgelig utilfreds  så jeg kontakter kundeservice og må sige jeg er mere end overrasket over Jeres medarbejder.Han påstår jeg er informeret om forsinkelsen  på en vare jeg ikke har hørt noget om i 2 måneder  og hvor sidste melding er igen er at forventet afsendelse  igen er næsten 2 måneder side.Jeg beder om en returslip. Den mener han jeg skal betale for  da det BLOT er en forsinkelse.Jeg forventer at i sender en returslip jeg ikke skal betale for  og jeg håber kraftigt at i snakker med den gældende medarbejder om hvordan man ikke kommunikere til kunder. Jeg er ekstremt skuffet
__label__2 ,Retter henvendelse til proshop da jeg skal reklamere over en defekt vare  denne vare bliver så gennemgået af eksternt værksted som konkludere at fejlen er selvforskyldt og at jeg kan få det udbedret mod betaling (1200 kr)  jeg acceptere tilbuddet  dog vel vidende at jeg ikke har ødelagt produktet.. Da Proshop såfremt jeg ikke ønskede at få det lavet tager 350 kr for udsmidning eller de 500 - for test gebyr. Får så efter 4 uger mit produkt tilbage  nu har de så givet mig en forkert lader med og ikke den originale jeg sendte med så kan ikke bruge mit produkt endnu  håber dog at det kan blive ordnet hurtigt  men syntes faktisk at det er under lavpunktet for en så stor forretning som proshop.
__label__5 ,Altid en god oplevelse at handle hos Proshop A/S.Stort udvalg  virkelig konkurrencedygtige priser  en nem website og dag til dag levering.
__label__5 ,Meget fin hjælp fra kundeservice  da jeg havde tastet forkert husnummer i leveringsadressen og derefter lynhurtig levering.Har handlet hos proshop adskillige gange og har altid været meget tilfreds med produktbeskrivelse og service.
__label__5 ,skide godt  hurtig levering som sædvanligt
__label__5 ,Super tilfreds   rimelige priser og hurtigt dag til dag  levering .
__label__5 ,Jeg har atter handlet hos Proshop a/s. Hver gang er der en fantastisk hurtig ekspedition og en både venlig og meget kompetent service
__label__5 ,Alt gik som planlagt og varen er som beskrevet ved Proshop
__label__5 ,Kunne følge min ordre på Proshops hjemmeside. Alt gik gnidningsløst.
__label__5 ,Alt OK  ingen problemer
__label__5 ,Nemt at bestille  hurtig levering.
__label__5 ,Gode priser  super hurtig levering; samme aften med Burd! Varene er som de skal være.
__label__5 ,Har handlet rigtig meget på Proshop og aldrig oplevet problemer. Altid hurtig levering og rigtig god kundeservice 
__label__2 ,ReturMin pakke var forsøgt åbnet i siden. Ikke så slemt. Havde dog bestilt det forkerte og ville returnere varen  men det er alt for omstændigt  da jeg selv skulle betale for returen  og det var på eget ansvar. Prisen i forhold til det jeg havde købt  kunne slet ikke betale sig i sidste ende.
__label__5 ,Bestilte kl. 21:15 og fik pakken dagen efter. Dét er vildt :o)!
__label__3 ,Varen var i restordre og tog derfor en måned om af komme frem. Hvilket selvfølgelig ikke er proshops skyld.. desværre lever den (tefal damper) slet ikke op til de gode anmeldelser  og det er derfor svært at give mere end 3 stjerner.
__label__5 ,Imponerende hurtig levering! Jeg bestilte en vare fredag aften og kunne hente pakken i pakkeshoppen lørdag middag. Det er helt sikkert  at det ikke er sidste gang jeg bestiller noget hos Proshop.
__label__5 ,Proshop havde lige den vare jeg havde brug for  til god pris. Bestilling og afhentning helt uden problemer.
__label__5 ,Proshop er professionel.Det er rart
__label__1 ,Forsendelsen var ikke lukket ordenligt  da jeg modtog den! Dette var sket fra pakkeriet  da det var tapen som ikke dækked ordenligt over pappet. Jeg ville gerne købe flere ting hos jer  men denne førstegangs oplevelse med en forsendelse til kr 4699  tvivler jeg på om jeg tør købe noget hos jer! Der var heldigvis ikke sket noget med indholdet  så derfor har jeg ikke oprettet en reklamation! Jeg giver jer 1 stjerne  da indholdet af pakken er samlerobjekt og må på ingen måder blive ridset  presset eller på anden måde beskadiget. Jeg har ellers ingen anmærkninger! Claus red. 11. okt Jeg sende gerne billeder af pakken  så i kan se  at tapen simpelthen sidder skævt på. 1 stjerne fordi transport er meget vigtigt  næsten mere vigtigt end pris!
__label__5 ,Den rigtige vare kom hurtigt og virkede fint. Da jeg efterfølgende fortrød købet af grund  Proshop ikke kan klandres for  gik processen kvikt og nemt  uden sure miner. Jeg vil handle her igenHilsen Uffe.
__label__5 ,Altid hurtig ekspedition og afsendelse af produkt. Kan klart anbefales.
__label__1 ,Har den 18.06.2021 bestilt adskillige varer  hvoraf en enkelt ting  som slet ikke er vigtig i den store sammenhæng  blevet forsinket i hele EU. Dette betyder  at hele ordren ikke afsendes før den omtalte vare modtages. I dette tilfælde  forventes der ca. en måneds forsinkelse. det er røget hen over mit hoved  men det har åbenbart været opgivet den 22 september fra producentens side af  at varen er forsinket til d. 5. november  i stedet for den oprindelige dato. På Proshops side står der at varen er udgået  så jeg kan ikke engang slette varen fra ordrebestillingen  og genbestille den separat. Hvis jeg var blevet informeret  havde jeg straks splittet ordren op. Så ville de fleste vare formentlig være i min besiddelse i skrivende stund.Nu kan jeg så enten ringe til Proshop på mandag  få splittet ordren så jeg kan få de andre varer. For sent vel og mærke  eller vente en hel måned.I min optik  er dette virkelig dårlig service.Så snart man ved at der er en forsinkelse  bør kunden informeres  og der skal findes en alternativ løsning. Om det så er via telefon eller mail.Det er ikke sjovt at skrive en dårlig anmeldelse af Proshop  da jeg normalt ikke har problemer.Men vil ikke give en enkelt stjerne  da den første fejl ikke begås af Proshop. Jeg mener bare at der har været en manglende reaktion.Løsningen er super simpel  men den kræver at jeg ringer til Proshop  som er gået på weekend. Løsningen kunne have været meget mere brugervenlig.Der kan laves en funktion på profilens bestillinger  der hedder: ¨modtag denne vare separat¨ alternativt kan der  inden en ordre bekræftes  vælges hvilke vare skal sendes sammen.Opdatering:den 11.10.2021 fik jeg ringet til Proshop kl. 09:47 for at få opdelt min bestilling. Nævner specifikt  og flere gange hvad jeg skal have splittet fra min ordre. Nemlig den forsinkede vare.Men der føres 2 over  hvoraf den ene var den ¨store¨ bestilling. Det var vigtigt at den blev sendt så hurtigt som muligt. Den var på lager ifølge deres eget system  nu står den som bestilt  sammen med den forsinkede vare. Jeg får at vide jeg skal vente til i morgen  og så se om ikke den er ankommet.Det ændrer ikke på  at den nu står sammen med en forsinket vare. så den bliver IKKE sendt før begge er ankommet på lageret. Det var IKKE det jeg bad om. Damen jeg talte med virkede flink nok  men var til nul hjælp i denne her sammenhæng. Jeg kunne lige så godt have beholdt hele bestillingen samlet  så havde jeg sparet ekstra fragtbetaling.Ydermere kan jeg ikke slette hverken den eller den anden vare fra bestillingen  og genbestille. Den ene står som ¨udgået¨ på deres hjemmeside (grundet forsinkelsen  sikkert  og forhåbentligt) Og den anden er en specialudgave  som ikke længere eksisterer på deres hjemmeside.Bare for at gnide salt i såret  var man fra proshops side af  ikke opmærksom på  at varen var forsinket i første omgang. Hvordan kan man  som forhandler  ikke være klar over at en vare er forsinket? jeg forstår at jeg ikke selv vidste det  men en forhandler bør da få at vide fra sin leverandør  at en vare bliver forsinket.Det her  er totalt uacceptabelt. Så meget for at forudbestille  så man får sin bestilling  er sikker på man kan få dem  og modtager dem på datoen de udgives.2. Opdatering/modsvar til proshop.Tak for svaret  sagen er bare  at mailen fra d. 13 handler om en vare der er blevet slettet fra bestillingen  hvilket er ok. Den har ingen indflydelse mere på resten af ordren. Men det var så det. Istedet drejer det sig om varenummer 2971380 og 2971381. På ordrenummeret 498493692971381 er forsinket frem til den 5. November  det var den vare jeg skulle have opdelt fra ordren  ikke mere  ikke mindre. Den er kommet over på en separat bestilling med 2971380  som er en specialudgave til 799 - der ikke eksisterer mere på jeres egen hjemmeside. Den skulle IKKE have været opdelt  som nævnt tidligere. Den stod på jeres hjemmeside som værende på lager i min ordre  nu står den som bestilt sammen med den forsinkede.Den forsinkede vare står som udgået  så jeg tør ikke fjerne den fra bestillingen  da jeg ikke ved  om den nogensinde bliver tilgængelig igen  og sidste gang jeg fjernede en specialudgave for at løse et lignende problem  kunne jeg ikke genbestille specialudgaven  og måtte nøjes med standarden.Opdatering 3  og sidste opdatering:Grundet manglende interesse for at hjælpe  er ordre 49849369 blevet annulleret. Jeg havde ikke brug for bortforklaringer  jeg havde brug for en løsning. Jeg har handlet andre steder. Hvis muligt  så var dette sidste gang jeg handler hos proshop.
