rating,review
__label__5 ,opdateret: blev kontaktet af komplett's kundecenter med mulighed for kompensation for ulejlighedenblev tilbudt et tilbud på en vare efter eget ønske. vil stadig være påpasselig med leveringstiden da det sagtens kan tage en dag ekstraog man dermed kan blive fanget i at skulle vente længere pga. weekend/helligdage osv.svartid fra kundecenteret på email: 4 dageoriginalt indlæg:bestilte flere varer sammen og betalte for at få leveret til døren med postnord. dette gjorde jeg parallelt med en ven. dagen efter er min vens vare afsendtmen min egen bliver først sendt to dage efter bestilling. dette resulterede i at min ven fik varen to dage efter bestilling for levering til dørenmens jeg som også havde betalt for fragten skulle vente 3 gange så lang tilså at jeg altså først fik den 6 dage efter. 6 dage synes jeg er total uacceptabel leveringstid specielt når jeg har betalt for leveringen. jeg vil så vidt muligt undgå komplett hvis varen findes til +/- 30 kroner andre steder da man som kunde ikke kan være sikker på at de afsender ens vare på dagen eller i det mindste dagen efter bestilling på en hverdag.
__label__5 ,jeg må indrømme at jeg var skeptisk til at starte med da jeg skulle bestille min computer ved komplett.dkpga de havde en mindre god rating herinde.jeg fortrækker altid at købe tvcomputer og andet elektronik i en fysisk butik.jeg valgte at bestille min computer her ved komplett.dkog allerede et par dage efter kunne jeg hente den i min lokale gls shop.der har ingen problemer været og kundeservice har også været flinke til at besvare mine spørgsmål.så jeg har intet at klage over mht. dette køb :)
__label__5 ,som altiden fornøjelse at bestille fra komplett. pakken blev leveret 2 dage før forventet leveringstidså det var en positiv overraskelse.flot og ansvarligt pakket og kunne holde til at damen på posthuset smækkede kassen forholdvis hårdt på disken.!
__label__5 ,køber alt mit it udstyr her og er yderst tilfreds med det som de laver.
__label__5 ,købte en adapter hos demmen den viste sig ikke at leve op til beskrivelsen og derfor blev den sendt retur til komplett.personalet i kundeservice var meget hjælpsomme og pengene er kommet retur en uge efter jeg afsendte pakken. alt i alt en meget positiv oplevelse og kan anbefale at handle hos dem.
__label__1 ,absolut den værste oplevelse jeg har haft med online shopping everog jeg køber største delen af min ting online. først solgt de mig en ødelagt computer som gik i stå efter kun og hav brugt den i 9 dageså dog det en helvedesild masse tid at få en aftale på pladsjeg afleveret den i deres check point og viser fyren der sidder der at den er i stykkerog han tager i mod denmange dage senere skriver de at de ikke kan genskabe problemet og vil derfor ikke anerkende den som defekt solgtselv om jeg har beviser for den harefter flere ugers frem og tilbage med kamp og jeg anmeld dem til forbrugerrådet rådetså bliver jeg nød til at bruge min fortrydelse ret og de trœkker flere hundrede kroner fra det beløb som de skulle tilbage betalefordi jeg havde smidt den brune papeœske ud den blev sendt med i postenja ikke en computer œske men en helt normal papeœske man kan få på alle posthus for 45krefter alt det troede jeg der endelig var styr på detmen efter at have ventede i 11 dage uden svar eller penge tilbage ringer jeg til demog de havde bare glemt min sag heltså efter 4-5 telefoner ringer kommer jeg så i kontakt med en managersom så sætter den proces igangværende som skulle har været ordnet for 11 dage siddenog så fortæller han mig at de skulle også også havde sagt det forkerte tidspunkt det ville tage at få pengene tilbageat det ville ren faktiske tag 25 dage hvis jeg husker rigtigt.og jeg stod og skulle rejse og havde regnet med de penge som jeg skulle have haftvar nødt til at aflyse min rejse skal det dog også siges. hele dette forløb tog et månederabsolut værste firma jeg har været i kontakt med.og jeg kan da også se fra deres trustpilotat jeg ikke er den eneste der har haft problemer med demønsker jeg havde checket deres trustpilot først.
__label__5 ,som titlen sigerfantastisk side. jeg har bestilt sager fra denne side flere gangeog alle gangene har jeg været mere end tilfreds med hvad jeg fik. der var en enkelt gang hvor mit headset gik i stykkermen da jeg skrev til demhvad gjorde de så? de sendte da et helt nyt et gratis! super side :d kan anbefales ;)
__label__5 ,super forretning køber alt mit hardware der og har gjort det i mange år
__label__5 ,altid god servicerigtig flink support og bare en god oplevelse af både siden og handlendet eneste man kunne ønske sig merevar endnu billigere priser haha
__label__5 ,hurtig levering. ingen problemer
__label__5 ,fantastik service og levering til tiden. har handlet her flere gange og aldrig oplevet nogen problemer
__label__4 ,bestilte en computer fredag. venter stadig på den bliver sendt en uge efter. support har ikke styr på hvor den er og dem der bygger den svarer dem ikke 2/5 fordi de er venlige at snakke med.- edit: grunden til forsinkelsen var et defekt graffikort. jeg vil give dem 4/5 for god support og service da de hjalp mig med at finde årsagen til problemet :-)
__label__5 ,super god service - havde købt et par høretelefoner der gik i stykker efter 1½ år. komplett betalte for returnering af høretelefonerneordnede reklamationen lynhurtigt og sendte mig et par bedre høretelefoner retur uden ekstra omkostninger. fremragende service - bestemt et stedjeg kunne finde på at handle hos igen.
__label__5 ,fin oplevelse hos jer og handler der gern igen
__label__5 ,10/10 service100% af tiden
__label__5 ,super tilfreds med den hurtige levering.2 gange har jeg nu bestilt fra komplett og den første kom lige til tiden og den anden kom endda en dag tideligere end forventet.ville klart bestille flere dele til pc i fremtiden.mvh daniel
__label__5 ,jeg bestilte et gtx 1080 der ikke var helt hurtigt nok til det 3d modeling ogrigging det skulle bruges tilog meget kort tid efter jeg skrev til support kom jeg i kontakt med en noget så god medarbejderrickard. han tilbød at jeg bare sender kortet tilbagefår mine penge tilbageogså købe et bedre kort. ikke nok med en fantastisk serviceså er jeres fragt også virkelig blevet i top klassepå det sidste. i har klart en glad og tilfreds kundeder vil handle hos komplett mange gange fremover. ps. giv lige rickard en cookie eller noget for den fantastiske supportselv med mine besværlige behov.
__label__5 ,havde for nylig min pc inde til reparation hos komplett.dk. jeg tog kontakt til komplett over deres chat vor rikke hurtigt og gnidningsfrit oprettede min sag og sørgede for der blev sendt en kasse til min addressehvor portoen var betaltsom jeg kunne sende computeren til komplett i. 12 dage efter jeg havde sendt den afstedhavde jeg den igen og den er nu så god som ny. tak til rikke og komplett for god kundeservice :)
__label__5 ,jeg bestilte et nyt gtx 1070 asus strix som viste sig at have en defekt rgb plade. sendte det retur på reklamationsret og deres forudbetalte pakkelabel (som jeg let modtog vha. deres kundeservice på email.)6 dage senere modtog jeg et helt nyt grafikkort. jeg har handlet hos komplett i rigtig mange år og det er næsten aldrig gået galt før numen selv når det går galt giver de bare en fantastisk servicekan varmt anbefale dem.
__label__5 ,jeg har været fast kunde hos komplett.dk igennem længere tid og der har bare aldrig været bøvl med noget som helst! jeg er meget tilfreds og kan på det kraftigste anbefale butikken til alle! :-)
__label__5 ,det er bare lige som det skal være gode priser og dejlig hjemme side at finde rundt iog tingene kommer bare lige til den tid der er angivet så det er bare lige som det skal være
__label__5 ,komplett.dk er en butik der virkelig har forbrugeren i centrumog gør alt for at hjælpe dem på rette vej med deres produkter. jeg er typen der altid har brugt gaming bærbarermen tænkte at prøve kræfter med en stor maskine. maskinen kom uden nogle form for fejl eller defekteralle delene var med i boksen. uden tidligere erfaring med skærmledningerhavde jeg et mindre problem med billedetmen her havde komplett.dk også en side dedikeret med tips og svar ved opstart af ens nye computerhvis man var i tvivl.computeren havde fået afinstalleret de fleste unødvendige programmer som man aldrig brugerog var allerede klar til brug fra starten. computeren blev bestilt og sendt af sted på 2 dageog kom med post nord dagen efter. alt i alt en fantastisk leveringshastighed!det eneste minus var at man selv skulle søge efter en løsning på komplett's hjemmeside hvis man havde problemer. der kunne en mindre udprintet version af det der står på hjemmesiden helt klart have været behjælpeligi stedet for de mange manualer man hurtigt kan blive tabt i hvis man ikke er vant til en stationær. dette er dog en mindre detaljeog ikke noget der har gjort at komplett ikke skal have fem stjerner. komplett er en virksomhed der har kunden i fokusog giver en helt fantastisk service. jeg vil helt klart anbefale komplett til andre hvis de skal købe elektronik.
__label__5 ,fik anbefalet komplett.dk da jeg stod og manglede en ny computer. var ikke helt tryk ved at bestille så dyre ting online. bestilte mandag aftenpakken blev sendt tirsdag morgenog jeg modtog pakken torsdag formiddag. så der er super hurtig levering. og min computer var pakket godt indjeg er super tilfreds med hjemmesiden. og kan varmt anbefale den.
__label__5 ,fantastisk kundeservice! mit headset var gået delvist i stykkerså jeg skrev til komplett og spurgte om erstattelse. de svarede høfligt dagen efterog de skrev at jeg fik sendt et nytinden weekenden var omme
__label__5 ,virker meget sikker og alt i alt en god oplevelse
__label__5 ,utrolig hvad den virksomhed kan levere af service. altid god service.overraskende hurtig levering! ville ikke være foruden komplett. det er det absolut bedste sted at handle når det gælder computercomputer dele eller alt andet. vil til hver en tid anbefale folk at handle der.
__label__5 ,nu har jeg handlet hos komplett i mange årog jeg har aldrig nogensinde haft en dårlig oplevelse. kvaliteten på varene er i topog kundeservicen er altid klar til at hjælpe en. og hvis ens produkt i et sjælendt tilfælde skulle være defektså er de meget åbne omkring reklamations rettenog er altid klar til at hjælpe en.
__label__5 ,jeg købte en cpu køler fra komplett.dk som jeg var utilfreds med fordi den larmede meget når den kørte.det var forholdsvist let at sende varen returog jeg har fået pengene tilbage :)et godt sted at handle.
__label__5 ,mit grafikkort brændte af for nogle dage siden :((jeg havde godt og vel 3 måneder tilbage på min garanti på 3 årog skrev derfor en mail til komplett.dkfor at få at vide hvordan jeg skulle forholde mig i forhold til at udnytte min garanti.dagen efter fik jeg en mail fra komplett's kundeservice. en medarbejder der hedder jakobskrev at jeg skulle sende mit grafikkort til komplett's shop i sverigehvorefter sagen ville blive behandlet. (det var vedhæftet et pdf dokumentsom skulle printes og klæbes på pakkenså komplett betalte portoen.)3 dage efter afsendelse fik jeg en mailat nu havde de modtaget mit grafikkort i sverigeog det ville blive behandlet inden for et par dage...27 timer senere (i dag) bliver jeg ringet op af den samme jakob (formodentligt)som var first responder på min mail til kundeservicesom bekræftede at mit grafikkort havde en fejl.komplett.dk erstatter mit msi geforce gtx 780 (3gb) med etmsi geforce gtx 1070 (8gb) til en værdi af ~3500 -8 timer efter jeg havde talt med jakob fik jeg en mailat nu var varen ved at blive afsendt fra deres lager.5 stjerner! - nul bøvlnul bsnul udgifter.
__label__5 ,flotteste og bedste webshop!pæn sidesom er nem at navigere rundt på. fortræffelig service og hurtig levering.bare sådan som det skal være!
__label__5 ,ofte når man handler på nettet kan man kun bedømme om varen var på lagerblev afsendt hurtigt var som lovet på hjemmesiden og ankom til tiden. det har jeg aldrig haft problemer med hos komplett. nu fik jeg så chancen for at bedømme dem når man laver en reklamation:et sæt relativt dyre hovedtelefoner holdt desværre kun knap 5 mdr. og jeg skrev til komplett søndag aften ang garanti. fik et venligt svar (tak rickard) mandag formiddag med instrukser om returneringnår min reklamation var behandlet. 3 timer senere fik jeg en mail om at komplett ville sende et nyt sæt hovedtelefoner og jeg ikke behøvede at sende de defekte retur. i dag (torsdag) står jeg så med et nyt sæt i hånden. så kan det vist ikke gøres bedre! gæt hvor min næste ordre landerogså selv om jeg måske kan spare 20 kr et andet sted.
